order_id,user_id,item_id,quantity,order_date
25063,8745,243,1,2024-12-19
25064,5249,241,2,2023-09-20
25065,7086,83,10,2023-06-26
25066,8306,144,8,2024-01-29
25067,6124,470,5,2023-12-23
25068,8254,253,1,2023-08-09
25069,864,292,7,2024-02-13
25070,4178,211,2,2024-05-22
25071,4374,193,10,2024-08-18
25072,9993,144,9,2024-08-04
25073,4011,413,9,2024-01-24
25074,5775,208,1,2023-08-12
25075,2006,223,7,2024-08-10
25076,8243,174,9,2023-08-05
25077,6778,233,8,2024-05-17
25078,8630,309,6,2023-08-21
25079,3782,376,3,2023-09-08
25080,5029,317,8,2023-11-30
25081,5507,410,4,2024-11-09
25082,3428,22,4,2024-01-09
25083,6402,478,2,2024-10-29
25084,9350,289,4,2025-04-10
25085,2063,194,1,2024-04-01
25086,4062,402,9,2023-07-11
25087,6506,58,6,2024-04-09
25088,7183,451,5,2025-03-11
25089,2171,445,4,2023-10-28
25090,6439,274,4,2024-10-27
25091,7364,378,9,2024-10-18
25092,141,346,4,2024-11-21
25093,7408,41,8,2023-09-05
25094,1193,282,7,2024-06-14
25095,5275,276,9,2024-09-30
25096,350,234,5,2025-04-28
25097,6607,401,2,2025-01-01
25098,2402,21,5,2025-04-05
25099,6780,173,5,2025-02-24
25100,5351,194,6,2024-09-27
25101,7113,200,4,2024-04-05
25102,6316,384,4,2025-02-09
25103,6402,100,9,2025-01-24
25104,1858,107,10,2024-08-08
25105,2343,408,3,2023-05-29
25106,2884,108,1,2024-06-10
25107,4656,496,3,2025-04-15
25108,1587,30,4,2023-07-05
25109,8063,305,10,2023-12-26
25110,8995,418,3,2024-12-02
25111,503,155,9,2024-07-22
25112,7307,289,4,2023-09-04
25113,8166,371,1,2025-01-23
25114,1516,90,4,2023-06-04
25115,3292,172,8,2025-01-24
25116,9321,416,4,2024-11-06
25117,8099,323,8,2025-05-05
25118,5686,306,1,2023-12-09
25119,1324,92,10,2023-07-25
25120,2128,302,10,2025-02-23
25121,2127,317,3,2023-05-10
25122,395,35,4,2023-12-19
25123,3427,228,1,2025-04-15
25124,4683,165,8,2023-07-05
25125,4377,366,1,2025-03-18
25126,9050,456,6,2024-03-27
25127,809,474,8,2023-06-02
25128,4862,309,2,2024-01-24
25129,1325,116,10,2023-12-08
25130,2547,276,3,2023-09-18
25131,3217,448,7,2024-04-11
25132,9500,217,5,2023-08-07
25133,3925,280,3,2024-02-11
25134,7089,288,4,2025-04-20
25135,1435,123,9,2024-02-02
25136,228,353,1,2025-04-18
25137,3574,482,4,2024-04-06
25138,9210,102,4,2024-09-27
25139,7106,384,8,2023-05-09
25140,3256,484,7,2024-05-29
25141,1150,154,1,2025-02-02
25142,4651,256,7,2023-08-29
25143,1255,311,5,2023-12-16
25144,5977,456,7,2025-04-28
25145,1430,464,6,2023-07-26
25146,8781,56,9,2023-08-20
25147,1823,331,2,2024-01-02
25148,192,204,10,2024-07-13
25149,9870,148,3,2025-04-04
25150,9479,95,3,2023-06-27
25151,3866,33,10,2023-08-31
25152,8036,381,9,2024-12-18
25153,9494,365,6,2023-05-23
25154,8563,298,4,2024-12-26
25155,2412,22,2,2024-04-11
25156,636,349,9,2023-11-08
25157,9817,407,9,2023-05-15
25158,1230,471,1,2024-02-25
25159,7878,82,4,2024-03-06
25160,2424,373,3,2025-01-18
25161,8155,154,8,2023-12-23
25162,8501,122,1,2025-05-05
25163,1486,320,5,2025-03-15
25164,4383,64,1,2025-01-08
25165,8339,485,9,2024-10-13
25166,3334,158,5,2023-11-07
25167,4103,78,6,2024-12-05
25168,4066,249,5,2025-03-15
25169,2272,137,10,2024-09-11
25170,4917,48,8,2023-05-29
25171,8212,170,9,2024-11-21
25172,4308,244,8,2024-10-02
25173,710,80,4,2025-03-25
25174,9565,67,9,2023-09-16
25175,3110,42,1,2023-08-02
25176,9880,34,6,2024-02-21
25177,7196,468,2,2025-04-26
25178,9785,444,2,2024-01-11
25179,174,150,4,2024-04-26
25180,9712,228,10,2024-01-01
25181,2867,476,4,2024-12-26
25182,5084,461,2,2024-05-13
25183,462,343,3,2024-10-25
25184,4929,74,6,2023-05-29
25185,755,165,10,2023-10-17
25186,6391,105,2,2023-07-01
25187,918,470,7,2024-07-01
25188,2584,217,9,2024-12-21
25189,4808,145,2,2023-12-20
25190,8982,240,8,2025-01-15
25191,7077,427,9,2025-02-20
25192,6800,45,8,2024-12-06
25193,7007,325,9,2024-09-29
25194,7175,360,3,2024-05-24
25195,9225,491,7,2023-07-10
25196,2054,371,1,2023-06-18
25197,4938,88,10,2024-08-31
25198,8068,188,9,2025-01-21
25199,1444,30,2,2025-02-06
25200,5057,33,1,2024-04-05
25201,477,270,3,2023-07-22
25202,5638,472,10,2024-02-07
25203,2933,109,1,2024-05-27
25204,6340,177,2,2025-01-01
25205,1898,246,7,2025-05-05
25206,9135,83,6,2024-11-22
25207,1948,164,3,2025-03-08
25208,8275,264,1,2024-11-18
25209,690,159,10,2024-02-10
25210,6825,483,1,2024-03-17
25211,5976,141,7,2024-08-11
25212,9240,13,6,2024-08-02
25213,706,260,5,2024-05-03
25214,9616,380,6,2024-04-08
25215,1428,244,1,2024-05-01
25216,4248,65,1,2025-03-20
25217,4634,246,4,2024-12-04
25218,359,456,9,2023-05-22
25219,7210,287,9,2025-01-24
25220,7230,170,3,2023-10-18
25221,6334,115,3,2024-09-01
25222,2710,447,9,2024-09-22
25223,4167,152,2,2025-03-13
25224,3817,119,4,2023-11-29
25225,5270,283,1,2024-08-01
25226,2868,350,2,2025-04-03
25227,977,111,8,2023-08-05
25228,7809,8,1,2024-02-20
25229,2326,123,4,2025-02-28
25230,5205,278,3,2023-08-31
25231,3250,170,1,2025-01-27
25232,7154,90,8,2024-10-07
25233,5083,343,2,2024-03-04
25234,6063,243,1,2024-07-02
25235,8325,481,9,2023-06-16
25236,3305,86,9,2024-01-11
25237,6442,437,1,2025-03-11
25238,4324,50,7,2023-11-04
25239,1638,160,4,2025-01-27
25240,5599,430,5,2024-04-29
25241,3602,415,5,2024-09-05
25242,9584,466,2,2024-01-05
25243,8242,294,3,2023-05-11
25244,5037,423,6,2024-02-12
25245,5168,232,5,2023-12-09
25246,6894,321,5,2024-10-18
25247,3812,101,4,2025-05-04
25248,925,140,1,2023-08-16
25249,3556,462,1,2025-01-19
25250,5553,281,2,2024-02-07
25251,8207,61,6,2024-08-23
25252,8414,180,4,2023-11-05
25253,5623,2,7,2024-05-15
25254,2056,309,3,2024-10-28
25255,5910,487,9,2024-05-08
25256,548,376,10,2024-02-06
25257,9781,142,10,2024-01-29
25258,1033,495,10,2023-09-28
25259,4121,397,4,2023-07-06
25260,7262,479,4,2023-09-12
25261,3903,110,2,2025-01-04
25262,2887,417,10,2023-07-03
25263,3354,357,9,2025-04-27
25264,6243,380,6,2023-06-13
25265,5510,207,9,2023-08-08
25266,5588,445,1,2024-05-27
25267,2562,457,3,2024-06-02
25268,160,327,9,2024-05-09
25269,296,192,4,2023-08-13
25270,8913,362,5,2024-11-07
25271,8126,489,10,2023-07-21
25272,2507,231,10,2024-11-14
25273,6056,34,4,2023-06-07
25274,3018,490,5,2023-12-28
25275,6492,167,2,2024-10-02
25276,8949,97,6,2023-09-28
25277,9735,51,5,2024-10-07
25278,7124,59,3,2024-02-05
25279,731,59,5,2024-05-19
25280,666,374,8,2025-01-01
25281,9661,464,9,2023-09-21
25282,3700,141,1,2024-08-20
25283,91,231,8,2023-07-26
25284,1237,411,7,2023-12-03
25285,982,52,1,2025-02-11
25286,9202,372,4,2023-09-18
25287,1799,438,8,2024-07-30
25288,3959,159,10,2024-01-08
25289,9255,221,4,2023-11-14
25290,2869,49,6,2023-12-18
25291,5889,114,4,2023-08-24
25292,7606,443,6,2025-03-16
25293,3311,53,8,2024-01-08
25294,5364,68,9,2024-05-08
25295,6155,52,3,2023-06-06
25296,2598,131,1,2024-12-02
25297,771,17,3,2024-09-24
25298,5125,294,4,2023-12-21
25299,8094,430,6,2024-03-11
25300,8843,43,9,2023-12-30
25301,3736,176,1,2023-11-23
25302,740,95,3,2024-04-28
25303,9186,243,5,2023-10-06
25304,210,500,9,2024-06-16
25305,9688,252,6,2024-09-20
25306,8000,361,9,2024-01-11
25307,4280,446,3,2025-03-30
25308,3751,178,2,2024-06-11
25309,9196,480,1,2024-02-22
25310,2623,412,7,2025-04-27
25311,5093,93,2,2024-10-15
25312,4942,300,3,2024-10-15
25313,8725,364,9,2023-11-12
25314,4866,38,7,2024-02-15
25315,3810,482,5,2025-03-13
25316,4677,252,8,2024-03-02
25317,9691,477,3,2023-09-09
25318,7945,330,10,2023-10-22
25319,6817,314,4,2024-12-04
25320,2470,3,6,2024-12-08
25321,6041,425,2,2023-11-15
25322,6011,380,8,2023-09-14
25323,92,405,5,2023-10-23
25324,5817,445,4,2023-07-31
25325,3786,6,5,2023-08-31
25326,3591,129,10,2023-06-11
25327,4464,285,2,2024-08-24
25328,5926,463,10,2024-04-06
25329,9214,470,9,2024-06-24
25330,2343,354,7,2024-04-01
25331,8463,241,5,2023-09-04
25332,4770,113,4,2023-09-09
25333,8069,465,4,2024-11-24
25334,1826,500,5,2025-03-01
25335,186,74,10,2023-07-15
25336,346,117,1,2023-11-06
25337,830,280,2,2023-09-18
25338,122,114,10,2024-12-13
25339,1488,36,2,2023-07-03
25340,4910,7,8,2023-10-06
25341,5642,192,10,2024-12-05
25342,7671,276,7,2023-08-30
25343,2757,37,7,2024-05-09
25344,3522,130,9,2024-05-22
25345,5008,379,5,2024-03-09
25346,3839,481,1,2023-05-18
25347,5466,110,5,2023-11-14
25348,4273,477,8,2024-09-21
25349,5516,457,6,2024-04-13
25350,345,406,9,2023-08-09
25351,2422,459,4,2023-08-27
25352,9087,75,9,2024-04-06
25353,8738,286,2,2024-04-11
25354,6458,42,4,2023-09-01
25355,7491,335,2,2024-02-08
25356,9523,453,6,2023-12-06
25357,8445,275,1,2023-09-15
25358,8038,116,3,2025-01-05
25359,7939,63,5,2024-04-28
25360,6240,115,6,2025-03-19
25361,5624,151,3,2025-05-06
25362,8750,157,7,2025-02-14
25363,8516,419,7,2024-10-22
25364,3518,390,9,2025-04-18
25365,7273,91,1,2023-11-23
25366,3429,491,3,2024-08-05
25367,3268,269,4,2024-08-12
25368,2539,386,3,2024-12-25
25369,7889,32,5,2025-04-11
25370,9988,134,4,2024-10-04
25371,2304,245,5,2024-02-01
25372,466,82,7,2023-07-22
25373,5777,176,9,2024-02-23
25374,5304,316,3,2023-10-12
25375,4298,188,9,2023-11-18
25376,825,85,4,2024-09-07
25377,4061,62,1,2024-06-15
25378,8319,51,9,2025-01-24
25379,5805,332,5,2025-03-03
25380,8788,374,1,2024-08-06
25381,5338,383,2,2024-01-21
25382,4148,121,9,2024-03-30
25383,8552,364,3,2024-10-05
25384,7762,116,8,2023-05-13
25385,4368,463,10,2023-10-05
25386,756,301,10,2023-07-06
25387,4247,337,5,2024-06-14
25388,8149,47,9,2024-04-25
25389,1082,370,4,2023-10-16
25390,2364,152,1,2025-03-12
25391,6660,77,2,2024-03-19
25392,4670,497,7,2024-07-02
25393,1556,119,4,2023-12-09
25394,5753,134,8,2024-07-09
25395,3099,408,4,2025-04-28
25396,7735,31,3,2023-06-25
25397,5270,165,6,2023-10-17
25398,6402,98,5,2024-05-20
25399,9002,62,5,2024-09-06
25400,1878,438,6,2023-12-12
25401,7592,233,2,2023-07-22
25402,9148,29,8,2024-02-22
25403,4125,290,3,2024-02-20
25404,2360,385,4,2024-05-16
25405,7026,213,6,2023-06-10
25406,2239,273,6,2024-12-03
25407,1722,328,5,2024-11-26
25408,1743,304,1,2023-08-05
25409,8397,388,3,2023-12-14
25410,7337,143,6,2025-01-09
25411,7416,141,6,2025-01-19
25412,6742,179,10,2023-08-03
25413,9898,77,6,2023-09-22
25414,292,250,7,2024-02-16
25415,3119,117,8,2024-03-20
25416,3778,213,5,2023-06-30
25417,3297,192,4,2025-04-30
25418,8118,58,3,2024-07-08
25419,1608,150,7,2024-01-20
25420,3998,28,8,2023-11-23
25421,984,333,1,2024-03-03
25422,9958,169,9,2025-04-26
25423,3378,413,1,2023-05-14
25424,4216,88,9,2025-02-23
25425,6432,112,3,2024-10-14
25426,3928,34,1,2023-10-08
25427,2902,207,6,2024-12-10
25428,5240,483,8,2024-01-06
25429,4610,245,5,2023-11-18
25430,4772,309,4,2025-02-20
25431,6485,202,8,2023-08-15
25432,3734,167,3,2023-11-28
25433,1629,205,1,2024-06-24
25434,8525,127,5,2023-05-31
25435,757,86,9,2023-05-19
25436,9702,234,5,2024-07-08
25437,62,317,4,2024-09-05
25438,9587,105,5,2025-01-26
25439,6409,144,8,2023-06-22
25440,9822,480,4,2023-06-13
25441,5962,113,10,2023-08-20
25442,5505,445,7,2024-08-11
25443,2685,410,2,2023-07-20
25444,5320,150,3,2023-07-21
25445,6829,69,7,2025-04-22
25446,7448,433,2,2025-02-17
25447,8612,276,10,2023-06-06
25448,2589,477,7,2025-01-03
25449,7826,32,2,2024-10-21
25450,3417,221,2,2024-09-09
25451,9556,48,7,2023-07-14
25452,6348,225,4,2024-03-08
25453,3054,406,3,2025-03-17
25454,1972,360,8,2025-03-19
25455,7338,179,10,2024-10-09
25456,4538,416,2,2023-07-11
25457,4891,136,8,2025-02-05
25458,7851,378,3,2025-05-05
25459,396,394,5,2025-03-19
25460,5598,116,4,2024-08-08
25461,7249,375,7,2025-02-11
25462,9647,402,8,2025-03-09
25463,9801,52,7,2024-08-12
25464,2256,236,7,2024-11-10
25465,2464,406,5,2023-08-28
25466,4009,295,7,2023-10-23
25467,820,386,7,2024-10-25
25468,3618,20,1,2024-10-23
25469,7631,302,9,2024-11-23
25470,2833,107,4,2024-06-29
25471,9103,298,2,2024-06-23
25472,7765,257,8,2023-08-31
25473,3352,341,6,2024-10-03
25474,6861,114,10,2024-09-06
25475,3033,39,2,2024-04-25
25476,8252,487,8,2023-08-18
25477,9079,460,2,2024-07-11
25478,6293,73,7,2023-07-22
25479,9398,270,8,2024-03-11
25480,7173,113,6,2024-06-06
25481,1920,476,1,2024-10-04
25482,5788,433,10,2024-04-23
25483,7574,109,5,2024-07-24
25484,4917,400,7,2024-09-05
25485,8575,176,1,2024-12-16
25486,604,318,5,2025-02-23
25487,7346,316,5,2023-10-11
25488,7482,388,10,2023-10-20
25489,2682,300,4,2024-06-11
25490,6532,398,2,2024-04-10
25491,6357,438,7,2024-03-01
25492,2527,465,10,2025-01-24
25493,665,279,8,2025-04-20
25494,9396,455,3,2024-04-16
25495,9331,202,9,2025-02-22
25496,6280,119,7,2023-09-07
25497,8027,232,7,2024-12-31
25498,3780,320,7,2024-09-04
25499,6320,118,6,2025-04-18
25500,2099,244,4,2025-02-23
25501,6604,6,1,2024-02-16
25502,7420,185,6,2023-06-17
25503,184,132,1,2024-09-01
25504,9157,142,2,2023-10-01
25505,3208,489,9,2023-05-20
25506,3792,400,9,2025-04-04
25507,9400,27,2,2024-09-16
25508,1087,236,6,2024-02-21
25509,2445,407,9,2024-04-24
25510,2148,3,8,2025-01-29
25511,9786,7,8,2023-06-07
25512,7920,437,10,2024-03-12
25513,8234,372,9,2023-08-07
25514,6587,64,9,2023-06-13
25515,2854,192,7,2024-12-25
25516,1125,213,7,2023-06-12
25517,4276,21,3,2024-12-04
25518,9049,329,1,2024-07-16
25519,2149,456,9,2024-01-31
25520,429,75,3,2023-10-01
25521,2942,348,5,2024-12-05
25522,4820,431,7,2023-09-04
25523,7097,43,7,2025-02-11
25524,5338,48,8,2024-07-09
25525,5889,288,7,2023-12-07
25526,6521,210,3,2025-01-18
25527,6610,182,8,2023-07-18
25528,860,153,4,2023-09-21
25529,8921,416,9,2023-09-16
25530,3295,101,10,2024-04-07
25531,2877,102,9,2025-03-14
25532,4343,13,10,2024-07-01
25533,9469,365,2,2025-02-05
25534,3068,397,7,2024-09-24
25535,9811,40,8,2024-10-16
25536,6640,393,5,2024-12-29
25537,9438,286,6,2024-03-23
25538,7337,228,5,2025-03-13
25539,2745,228,4,2023-11-11
25540,5163,291,9,2024-08-13
25541,4291,488,1,2024-01-21
25542,7488,14,6,2023-12-05
25543,4915,240,3,2023-10-17
25544,788,386,10,2023-11-29
25545,2186,222,5,2023-07-13
25546,6364,353,6,2024-01-26
25547,2322,301,7,2024-01-31
25548,7526,368,10,2024-10-23
25549,4116,462,8,2025-01-19
25550,1815,257,10,2023-11-08
25551,1274,360,7,2024-05-11
25552,6714,277,1,2023-10-31
25553,8031,119,2,2024-10-03
25554,754,15,2,2023-12-05
25555,7339,292,8,2023-12-30
25556,7699,206,7,2023-08-10
25557,762,27,3,2023-11-30
25558,2624,8,1,2024-04-04
25559,4096,353,7,2023-09-25
25560,5046,396,3,2024-08-03
25561,3559,262,3,2024-11-26
25562,2237,128,6,2024-11-29
25563,5236,93,3,2023-09-22
25564,486,309,5,2025-04-21
25565,1662,85,5,2024-06-14
25566,5509,336,7,2023-08-27
25567,3047,325,2,2023-07-14
25568,2423,380,1,2023-08-13
25569,2775,185,5,2024-11-08
25570,432,296,5,2023-10-03
25571,1736,41,4,2024-11-08
25572,9326,403,7,2024-02-09
25573,5461,134,6,2023-05-16
25574,2610,169,6,2024-06-03
25575,1599,228,7,2024-10-15
25576,5235,213,10,2023-10-06
25577,9184,113,7,2024-06-15
25578,4968,435,10,2023-10-13
25579,5302,14,10,2024-05-30
25580,2896,209,3,2024-01-04
25581,8377,475,10,2023-06-21
25582,7899,190,8,2023-11-22
25583,2501,31,4,2025-02-15
25584,1628,147,4,2024-08-17
25585,165,208,2,2023-05-26
25586,4906,122,3,2024-02-02
25587,8360,257,6,2025-03-07
25588,8660,296,10,2023-10-30
25589,4752,232,1,2024-03-06
25590,9826,338,10,2024-10-12
25591,350,213,10,2024-11-16
25592,9426,374,9,2024-04-10
25593,1863,283,10,2025-02-13
25594,2107,115,8,2025-04-02
25595,1171,31,5,2025-04-30
25596,4970,297,1,2025-02-05
25597,8110,50,2,2024-11-25
25598,3663,338,7,2024-06-25
25599,4160,218,9,2024-06-05
25600,885,449,7,2023-09-03
25601,8725,461,9,2024-12-30
25602,7652,264,6,2025-03-27
25603,8830,476,1,2023-11-03
25604,3103,307,2,2023-06-09
25605,2331,330,8,2024-08-12
25606,7929,317,1,2024-10-04
25607,5511,98,9,2023-06-09
25608,8185,171,2,2023-08-26
25609,8308,356,10,2024-11-14
25610,5585,109,5,2023-10-21
25611,2958,429,10,2024-06-29
25612,7398,329,1,2023-09-06
25613,3767,292,8,2024-12-17
25614,8088,104,4,2024-03-17
25615,8419,2,1,2025-02-18
25616,4142,464,2,2024-05-21
25617,4198,342,4,2024-02-23
25618,2704,335,7,2023-12-23
25619,5119,326,5,2024-03-06
25620,2019,402,1,2023-11-06
25621,4326,393,3,2024-06-14
25622,3363,417,3,2023-06-28
25623,230,18,9,2023-05-16
25624,6337,187,9,2024-12-17
25625,6147,90,4,2023-08-30
25626,3657,133,9,2024-09-21
25627,7961,269,2,2024-07-14
25628,3753,153,3,2024-02-23
25629,1528,33,5,2024-07-20
25630,7176,331,5,2025-02-15
25631,6501,240,6,2024-06-24
25632,7969,113,3,2024-06-26
25633,5189,44,5,2024-01-21
25634,1786,171,7,2024-03-04
25635,1147,234,4,2024-07-09
25636,1413,91,5,2023-06-02
25637,3705,77,2,2023-10-04
25638,9523,235,10,2024-04-21
25639,2521,130,8,2023-09-19
25640,6530,59,8,2024-06-09
25641,4488,25,4,2023-12-20
25642,5366,326,4,2024-11-20
25643,614,21,6,2025-04-05
25644,6285,267,5,2025-02-01
25645,2029,439,8,2025-04-25
25646,2557,251,4,2023-06-27
25647,4441,29,7,2025-01-03
25648,9257,429,8,2024-05-12
25649,5403,135,2,2023-09-29
25650,3723,397,3,2024-05-05
25651,6290,100,1,2024-07-11
25652,1685,412,6,2024-04-20
25653,899,467,9,2024-12-17
25654,9482,68,3,2024-01-06
25655,8264,104,1,2023-05-16
25656,9675,78,3,2023-11-20
25657,1238,392,4,2024-02-10
25658,3390,450,8,2025-01-30
25659,501,130,6,2025-02-08
25660,681,111,9,2024-02-23
25661,6712,498,1,2024-01-07
25662,8131,85,10,2024-05-25
25663,4895,100,1,2023-11-08
25664,6721,72,9,2025-02-19
25665,7496,97,5,2024-11-02
25666,5489,64,3,2023-08-08
25667,9396,190,2,2024-04-24
25668,7236,346,3,2024-12-18
25669,8798,375,6,2023-12-04
25670,5459,278,7,2023-11-18
25671,8180,320,4,2024-09-26
25672,1958,195,1,2024-10-29
25673,2531,243,9,2024-09-25
25674,6966,101,5,2025-03-21
25675,8763,475,8,2023-05-24
25676,6869,399,6,2023-06-04
25677,6423,469,2,2024-01-03
25678,2184,272,1,2024-02-07
25679,6689,311,6,2024-01-01
25680,5210,402,3,2025-01-21
25681,2048,54,1,2024-04-13
25682,9777,389,6,2024-03-16
25683,3475,41,7,2023-09-04
25684,1801,172,7,2024-06-20
25685,6401,242,9,2024-03-20
25686,5529,315,8,2025-04-15
25687,1714,109,5,2024-12-03
25688,1191,59,3,2023-10-17
25689,9955,76,9,2023-07-18
25690,8515,35,1,2023-08-22
25691,4425,87,4,2023-12-05
25692,9027,323,6,2024-03-26
25693,2965,130,8,2023-08-26
25694,6560,164,6,2023-06-30
25695,4752,495,6,2025-02-19
25696,706,413,9,2025-03-06
25697,5301,166,5,2025-02-28
25698,8860,266,6,2025-04-27
25699,9841,264,1,2025-01-06
25700,6341,294,1,2025-03-20
25701,5013,124,10,2024-12-23
25702,8990,244,9,2025-02-09
25703,8653,277,10,2023-12-24
25704,9479,296,5,2025-01-28
25705,8925,444,5,2024-01-16
25706,4587,433,1,2023-09-27
25707,6482,20,3,2023-06-01
25708,6360,297,1,2024-03-05
25709,9357,326,6,2023-11-22
25710,9767,158,1,2023-07-05
25711,5659,348,3,2024-06-29
25712,1726,500,10,2024-10-27
25713,8625,294,10,2025-04-05
25714,303,96,1,2023-12-30
25715,8144,239,8,2024-03-07
25716,3179,27,9,2024-05-09
25717,8241,451,2,2024-08-01
25718,5403,118,1,2024-03-23
25719,2668,497,10,2024-09-01
25720,3612,106,4,2023-10-26
25721,6347,409,8,2024-12-08
25722,7354,32,6,2024-05-20
25723,2312,289,8,2024-12-28
25724,9475,70,6,2023-06-02
25725,3836,277,5,2025-02-06
25726,1657,362,3,2024-07-16
25727,7355,302,2,2025-03-14
25728,3676,74,6,2023-09-25
25729,3611,472,4,2024-03-19
25730,2293,360,6,2025-03-28
25731,8521,388,9,2025-02-07
25732,8344,401,5,2024-03-05
25733,285,156,2,2023-09-19
25734,6922,89,8,2024-07-09
25735,4510,91,3,2024-01-02
25736,1593,66,2,2024-06-15
25737,1447,382,6,2024-12-08
25738,4933,334,5,2025-04-20
25739,5080,332,9,2024-03-16
25740,5743,8,3,2024-06-17
25741,4894,388,7,2025-01-07
25742,1200,10,2,2024-11-09
25743,6372,426,9,2024-12-26
25744,1534,451,1,2023-06-10
25745,8107,53,4,2024-06-21
25746,7898,249,10,2024-10-06
25747,8024,119,1,2024-10-04
25748,5487,482,2,2024-01-13
25749,4974,325,7,2023-10-23
25750,171,229,4,2024-04-27
25751,8085,89,1,2025-02-09
25752,5041,21,4,2024-03-27
25753,2917,482,5,2025-03-06
25754,149,146,5,2023-11-13
25755,336,53,3,2024-08-15
25756,1235,228,9,2024-11-03
25757,5611,489,7,2025-02-25
25758,3363,461,5,2024-04-13
25759,3277,205,2,2023-08-07
25760,4488,173,6,2024-03-06
25761,535,44,3,2024-11-05
25762,9832,9,5,2024-09-15
25763,3913,43,3,2023-10-15
25764,8666,223,9,2024-09-01
25765,6961,220,8,2024-10-24
25766,7187,177,7,2024-08-17
25767,4809,205,10,2024-04-11
25768,8219,396,4,2023-05-21
25769,6272,124,4,2024-02-07
25770,2470,18,10,2025-01-15
25771,4625,268,2,2023-05-09
25772,6660,260,6,2023-11-19
25773,3123,44,10,2024-02-07
25774,9481,338,10,2024-04-04
25775,28,353,9,2025-04-24
25776,7736,485,1,2024-03-11
25777,1102,388,5,2023-07-02
25778,6233,58,9,2023-05-20
25779,7695,452,1,2023-07-08
25780,2681,244,4,2023-11-23
25781,2121,137,7,2023-06-19
25782,7563,276,4,2024-01-11
25783,1461,157,7,2024-04-11
25784,4591,81,6,2023-12-31
25785,473,261,9,2024-05-10
25786,2880,122,3,2023-07-09
25787,4339,324,4,2024-07-14
25788,6733,428,10,2024-08-21
25789,7076,437,5,2024-04-12
25790,7337,348,8,2023-11-29
25791,3490,486,3,2025-04-22
25792,4082,252,3,2024-06-22
25793,4190,443,10,2023-08-28
25794,2699,310,3,2024-12-09
25795,1422,127,4,2025-01-11
25796,2265,157,1,2025-01-14
25797,6446,37,9,2023-11-06
25798,6602,351,10,2024-08-22
25799,4729,207,1,2025-01-31
25800,5859,203,10,2024-12-01
25801,2450,467,8,2024-07-07
25802,4134,473,6,2024-10-03
25803,443,474,6,2025-01-03
25804,6663,317,6,2023-12-01
25805,8583,86,7,2023-11-06
25806,1368,465,7,2024-04-26
25807,9552,49,4,2023-08-06
25808,4531,495,4,2024-08-31
25809,8558,346,2,2024-11-28
25810,2559,392,6,2024-04-03
25811,9182,477,1,2025-02-04
25812,3038,164,7,2024-10-20
25813,2773,43,10,2024-03-29
25814,7250,139,8,2025-01-19
25815,7141,25,5,2023-09-01
25816,4868,30,5,2023-07-02
25817,2411,137,2,2024-11-04
25818,4729,75,7,2024-01-21
25819,5163,193,3,2023-10-10
25820,6921,37,7,2023-06-07
25821,898,132,7,2024-12-31
25822,4865,127,1,2023-10-08
25823,444,225,3,2024-03-09
25824,5007,238,7,2024-06-01
25825,6341,498,1,2024-08-25
25826,5849,397,4,2025-03-31
25827,1176,431,4,2023-10-09
25828,7876,388,9,2023-07-25
25829,3437,237,5,2025-04-11
25830,7828,193,7,2023-06-05
25831,9884,401,4,2025-03-28
25832,8077,242,8,2024-11-17
25833,3039,157,3,2024-10-12
25834,4210,87,8,2024-12-26
25835,8356,160,2,2023-06-10
25836,2887,434,9,2024-10-24
25837,8054,328,7,2024-04-23
25838,1737,69,9,2024-10-28
25839,2370,219,2,2024-06-10
25840,2613,144,10,2023-09-13
25841,9072,237,8,2023-05-16
25842,9983,291,10,2023-08-21
25843,4696,338,9,2025-02-21
25844,1201,299,5,2023-08-17
25845,610,209,9,2025-02-04
25846,1996,91,8,2024-06-01
25847,5686,206,2,2024-11-21
25848,176,151,1,2025-03-12
25849,9160,218,8,2024-01-11
25850,3075,74,6,2023-11-01
25851,8540,480,7,2024-11-17
25852,8247,493,5,2024-07-11
25853,8531,37,1,2024-01-11
25854,6201,436,3,2023-07-18
25855,4521,236,2,2024-03-14
25856,6344,178,7,2024-11-21
